Config,Model,Type,Epoch,Loss,Accuracy,Bleu1,Bleu2,Rouge,Meteor
1,vgg16,train,1,4.3606,0.05985915492957746,0.018749999999999996,0.0,0.0234375,0.014845452599626401
1,vgg16,train,2,4.2406,0.13863216266173753,0.05625,0.01976423537605237,0.07247023809523809,0.047651004724132334
1,vgg16,train,3,4.2200,0.07042253521126761,0.0625,0.0,0.07622034559437811,0.04781323182212621
1,vgg16,train,4,4.1507,0.12323943661971831,0.06875,0.03784562942621864,0.08661105889724312,0.056494057631590724
1,vgg16,train,5,4.1343,0.11091549295774648,0.075,0.03952847075210474,0.09290528711484594,0.057033194405274774
1,vgg16,train,6,4.1335,0.06538461538461539,0.03749999999999999,0.0,0.044970345594378104,0.027482976140308032
1,vgg16,train,7,4.0204,0.1267605633802817,0.08750000000000001,0.042695628191498324,0.11266631652661063,0.07450190745839436
1,vgg16,train,8,4.0007,0.10352941176470588,0.0625,0.02083333333333334,0.07931547619047619,0.05850017021353514
1,vgg16,train,9,4.0118,0.09689213893967093,0.05625,0.01976423537605237,0.0674672281193179,0.049020861414280636
1,vgg16,train,10,3.9552,0.14084507042253522,0.10000000000000002,0.05270462766947299,0.1259825805322129,0.08199171440376689
1,vgg16,train,11,3.9715,0.0891089108910891,0.05625,0.01976423537605237,0.0720486111111111,0.04737817351570661
1,vgg16,train,12,4.0068,0.0721830985915493,0.05625,0.01976423537605237,0.06913039338542434,0.04405858437771046
1,vgg16,train,13,3.9002,0.10387323943661972,0.08124999999999999,0.03359274061791062,0.10173461380166102,0.07560087386758077
1,vgg16,train,14,4.1223,0.07042253521126761,0.043750000000000004,0.0,0.05285540751388275,0.03296777922249981
1,vgg16,train,15,3.9979,0.10915492957746478,0.0625,0.02083333333333334,0.07571778711484595,0.055559148015308035
1,vgg16,train,16,3.9575,0.14056939501779359,0.0625,0.03608439182435161,0.079171734483267,0.06568332905740776
1,vgg16,train,17,3.9655,0.22706422018348624,0.075,0.05103103630798288,0.09581874416433239,0.06413429187620258
1,vgg16,train,18,3.9485,0.13204225352112675,0.05625,0.03423265984407287,0.07111920426065163,0.07427321113073035
1,vgg16,train,19,4.0303,0.125,0.05625,0.01976423537605237,0.0712294292717087,0.04657916783388843
1,vgg16,train,20,3.9312,0.19963031423290203,0.10000000000000002,0.06454972243679029,0.12475190734188414,0.09276071416812062
1,vgg16,train,21,3.9637,0.1068840579710145,0.05625,0.02795084971874737,0.07077712664012974,0.04620225815819826
1,vgg16,train,22,3.8464,0.22832980972515857,0.08750000000000001,0.05511981898051232,0.10892565359477124,0.09164260673207841
1,vgg16,train,23,3.8196,0.16549295774647887,0.11250000000000002,0.05590169943749475,0.14133691305469556,0.09063775221159888
1,vgg16,train,24,3.8269,0.17077464788732394,0.08124999999999999,0.05311478659992484,0.10355246265172735,0.06854725806815046
1,vgg16,train,25,3.9113,0.20950704225352113,0.13124999999999998,0.07987620630283672,0.16595970625092143,0.17101856484958142
1,vgg16,train,26,3.7081,0.23943661971830985,0.11875000000000001,0.08615030470056388,0.15058137838468721,0.1490296554033504
1,vgg16,train,27,3.5957,0.25892857142857145,0.14375,0.09991315673568169,0.1778142123077301,0.15098767086282228
1,vgg16,train,28,3.7122,0.14964788732394366,0.10000000000000002,0.05270462766947299,0.1280673727824463,0.11128018215716448
1,vgg16,train,29,3.6761,0.2764084507042254,0.15,0.11636866703140786,0.18818530701754385,0.1491135422285583
1,vgg16,train,30,3.6350,0.2306338028169014,0.12500000000000003,0.07795119555779047,0.15650235423116615,0.13572411049693514
1,vgg16,train,31,3.5687,0.2482394366197183,0.13124999999999998,0.09057110466368397,0.165812739569512,0.1318468026343042
1,vgg16,train,32,3.4342,0.27490774907749077,0.175,0.120761472884912,0.22049555567841173,0.17186059424439581
1,vgg16,train,33,3.4443,0.2147887323943662,0.12500000000000003,0.08333333333333333,0.15541108438989631,0.1276097195777934
1,vgg16,train,34,3.2527,0.2482394366197183,0.16875,0.11353688827865596,0.20859263661604988,0.18471712086735542
1,vgg16,train,35,3.2479,0.21654929577464788,0.12500000000000003,0.07216878364870322,0.15560035966140845,0.1242906036104964
1,vgg16,train,36,3.4192,0.2482394366197183,0.15625,0.09882117688026186,0.19671079506363948,0.1686661798216356
1,vgg16,train,37,3.1058,0.29225352112676056,0.18125,0.1279173452750729,0.22597217615116227,0.21971611776721547
1,vgg16,train,38,3.1643,0.24471830985915494,0.175,0.120761472884912,0.22015566643323994,0.20893129605869298
1,vgg16,train,39,3.0075,0.3538732394366197,0.19375000000000003,0.142064392676936,0.24543504901960786,0.18520855007923664
1,vgg16,train,40,3.0839,0.31690140845070425,0.2,0.14907119849998599,0.24882107996707456,0.23578165842390472
1,vgg16,train,41,2.9201,0.3573943661971831,0.20624999999999996,0.14657549249448215,0.2551863727947319,0.19907162846353105
1,vgg16,train,42,2.8449,0.3415492957746479,0.225,0.14790199457749043,0.27117168687650495,0.20386760724630437
1,vgg16,train,43,2.9208,0.3714788732394366,0.19375000000000003,0.142064392676936,0.24029893207282915,0.19334687802659434
1,vgg16,train,44,2.9970,0.2992957746478873,0.15625,0.11876827344782688,0.19439987069389159,0.19199634837534596
1,vgg16,train,45,2.8525,0.4102112676056338,0.225,0.17230060940112776,0.2847258311219225,0.26338792318287674
1,vgg16,train,46,2.8422,0.3732394366197183,0.2375,0.18162078931419473,0.2901732348641211,0.29941877859176824
1,vgg16,train,47,2.6660,0.3926056338028169,0.23125,0.17467728180212155,0.28314927944862156,0.265661315160372
1,vgg16,train,48,2.7904,0.3274647887323944,0.20624999999999996,0.14160537889972025,0.2588636112339673,0.18704228404483572
1,vgg16,train,49,2.9725,0.2852112676056338,0.19375000000000003,0.1372472424333384,0.2458142522359821,0.2663463127362012
1,vgg16,train,50,2.6759,0.36619718309859156,0.2625,0.181142209327368,0.33222083241191214,0.328169746061868
1,densenet201,train,1,4.3448,0.09242144177449169,0.006250000000000002,0.0,0.0078125,0.0048828125
1,densenet201,train,2,4.1911,0.09491525423728814,0.043750000000000004,0.0,0.05637254901960784,0.03681354283388843
1,densenet201,train,3,4.1105,0.09,0.043750000000000004,0.0,0.05597061741363212,0.03681354283388843
1,densenet201,train,4,4.1768,0.08876811594202899,0.03749999999999999,0.01613743060919756,0.04491928350287483,0.028554813030551934
1,densenet201,train,5,4.0341,0.06514084507042253,0.05625,0.0,0.06900964881566662,0.04357223309312548
1,densenet201,train,6,4.0409,0.11351351351351352,0.043750000000000004,0.02465033242958173,0.055851715686274506,0.03728338914194055
1,densenet201,train,7,3.9641,0.09021113243761997,0.075,0.02282177322938192,0.09459064327485381,0.0617293477176314
1,densenet201,train,8,3.9832,0.1168141592920354,0.075,0.03952847075210474,0.094937558356676,0.0611517892250891
1,densenet201,train,9,3.9029,0.08031088082901554,0.05625,0.01976423537605237,0.07272846638655463,0.049758685584628294
1,densenet201,train,10,4.0141,0.07042253521126761,0.043750000000000004,0.0,0.053092865435647944,0.03296777922249981
1,densenet201,train,11,3.9103,0.05922551252847381,0.05000000000000001,0.0,0.06385095704948646,0.04280801541293981
1,densenet201,train,12,3.8469,0.09154929577464789,0.075,0.02282177322938192,0.0931547619047619,0.05948952258299578
1,densenet201,train,13,3.8740,0.12852112676056338,0.06875,0.03784562942621864,0.08619062208216621,0.05638461602269591
1,densenet201,train,14,3.8883,0.09330985915492958,0.043750000000000004,0.017430417219459902,0.05504639355742297,0.036014537152070245
1,densenet201,train,15,3.7968,0.1103202846975089,0.08124999999999999,0.04114253678777396,0.10304403011204483,0.06747542117790656
1,densenet201,train,16,3.8435,0.08450704225352113,0.05625,0.0,0.0691544655142759,0.04246057301407409
1,densenet201,train,17,3.8197,0.08022388059701492,0.08750000000000001,0.0,0.1104607797066195,0.06978132205638823
1,densenet201,train,18,3.8373,0.1795774647887324,0.10625,0.06653633092779712,0.13401718143397712,0.09854889488836657
1,densenet201,train,19,3.7855,0.13908450704225353,0.09374999999999999,0.05103103630798288,0.11529597584647897,0.07579229961197248
1,densenet201,train,20,3.7871,0.1438721136767318,0.075,0.04564354645876384,0.09376815967615118,0.0769572455654093
1,densenet201,train,21,3.9098,0.08450704225352113,0.0625,0.02083333333333334,0.0775531045751634,0.049788152861452745
1,densenet201,train,22,3.8777,0.17604355716878403,0.08750000000000001,0.05511981898051232,0.1103656045751634,0.07175624309571477
1,densenet201,train,23,3.7490,0.14612676056338028,0.10000000000000002,0.05270462766947299,0.12306255835667601,0.07736345008709296
1,densenet201,train,24,3.7184,0.12852112676056338,0.09374999999999999,0.0441941738241592,0.12085594654528478,0.09036374574682823
1,densenet201,train,25,3.6808,0.125,0.10625,0.047048290794317556,0.13466528607056857,0.10804278613864984
1,densenet201,train,26,3.7533,0.12323943661971831,0.05625,0.02795084971874737,0.06628289473684211,0.0508222484451524
1,densenet201,train,27,3.6699,0.17805755395683454,0.11250000000000002,0.0625,0.14392871732026147,0.1357152969494697
1,densenet201,train,28,3.6815,0.19718309859154928,0.09374999999999999,0.0675077156084152,0.11815038515406162,0.09050484766272635
1,densenet201,train,29,3.7200,0.15492957746478872,0.11875000000000001,0.06421264586426018,0.1493405695611578,0.12078738949107444
1,densenet201,train,30,3.5939,0.1889483065953654,0.10000000000000002,0.06454972243679029,0.13015727124183007,0.08577322273669855
1,densenet201,train,31,3.5807,0.2007042253521127,0.12500000000000003,0.07795119555779047,0.1572019432773109,0.1135167109392436
1,densenet201,train,32,3.7103,0.1347517730496454,0.08124999999999999,0.04114253678777396,0.10235975969335104,0.07422593213667357
1,densenet201,train,33,3.7714,0.15316901408450703,0.09374999999999999,0.0570544330734548,0.11912494164332399,0.0771089019037669
1,densenet201,train,34,3.6705,0.19014084507042253,0.10000000000000002,0.06454972243679029,0.1289719012605042,0.09971576361807326
1,densenet201,train,35,3.7301,0.1678832116788321,0.11250000000000002,0.0625,0.14406581711632022,0.12452163720750171
1,densenet201,train,36,3.6269,0.24295774647887325,0.1375,0.08740073734751262,0.17481068633593788,0.13803475204305443
1,densenet201,train,37,3.6073,0.16549295774647887,0.08124999999999999,0.047507309379130745,0.10260343720821663,0.08101757129241946
1,densenet201,train,38,3.6272,0.0880281690140845,0.10000000000000002,0.03726779962499649,0.12601022316821467,0.09334619977377955
1,densenet201,train,39,3.6739,0.15316901408450703,0.10625,0.060739082237971864,0.13173651039363116,0.08355493776577073
1,densenet201,train,40,3.4897,0.18661971830985916,0.10625,0.06653633092779712,0.1334420226423903,0.11296358272233367
1,densenet201,train,41,3.5918,0.15316901408450703,0.11875000000000001,0.06421264586426018,0.14818215114993366,0.12078738949107445
1,densenet201,train,42,3.6468,0.20774647887323944,0.10000000000000002,0.06972166887783962,0.12631302521008403,0.08339271066777684
1,densenet201,train,43,3.5447,0.1443661971830986,0.10625,0.05432668671002209,0.13420722455648926,0.0994049276312879
1,densenet201,train,44,3.5189,0.20774647887323944,0.11250000000000002,0.07395099728874521,0.14452687324929972,0.11060832105217033
1,densenet201,train,45,3.4861,0.198943661971831,0.11875000000000001,0.07597742720337697,0.15215044351073764,0.14871983018194693
1,densenet201,train,46,3.6338,0.19718309859154928,0.1375,0.08740073734751262,0.17210980883581506,0.11040584050003277
