Config,Model,Type,Epoch,Loss,Accuracy,Bleu1,Bleu2,Rouge,Meteor
7,resnet50,train,1,6.3040,0.012204317624637617,0.010025183384732805,0.00041700610595765783,0.02058976757340293,0.010168480737491832
7,resnet50,val,1,6.1424,0.014297235145799203,0.011216984578568479,0.0012520991202325524,0.022194394043788482,0.011230929939227615
7,resnet50,train,2,6.1470,0.014256591281892344,0.01464218194225211,0.0005884001216240305,0.0294372318686358,0.014499974774072435
7,resnet50,val,2,6.0978,0.018015300438874702,0.01483332381138599,0.0014538644195960617,0.030651400097609725,0.015600297563255362
7,resnet50,train,3,6.1004,0.015248061635546793,0.01529545950814493,0.0007187365877628819,0.031042028238161212,0.015256262391411384
7,resnet50,val,3,6.0773,0.014421617823694687,0.014956917638141547,0.0012196906636192841,0.03374903370735458,0.01636194911347914
7,resnet50,train,4,6.0590,0.016582939556269233,0.01598981700084171,0.0006066451938498709,0.03231705289679041,0.015825174057539696
7,resnet50,val,4,6.0380,0.02824816716321432,0.02162393820094733,0.0011771609515322991,0.045711739530986686,0.022363114527539356
7,resnet50,train,5,6.0222,0.017338006192278325,0.016650442593360796,0.0008375586224131717,0.033845410054320985,0.01655244924723728
7,resnet50,val,5,6.0510,0.020583350663671094,0.020056178205525126,0.0012807950348215195,0.043861867786901425,0.021164386227183682
7,resnet50,train,6,5.9963,0.01720973125743743,0.016668053084093633,0.0010473898252258286,0.03373299655154626,0.016754996660170215
7,resnet50,val,6,6.0836,0.01910768540376195,0.01754727337769277,0.001146451790389659,0.04133806219033492,0.020031449764412203
7,resnet50,train,7,5.9703,0.01758685150017459,0.01738688361583675,0.001135436987056197,0.03500792286795595,0.01728583254197978
7,resnet50,val,7,6.0632,0.023651050319951395,0.020502141776911075,0.0008021983235546926,0.04440722281108048,0.021358539890380987
7,resnet50,train,8,5.9505,0.018683018468327574,0.017450302173511685,0.0007717549565767924,0.03518998117463066,0.017225442177341916
7,resnet50,val,8,6.0084,0.021336413591186477,0.019730978582328997,0.0018106879947189668,0.041289187941494304,0.020195367246695472
7,resnet50,train,9,5.9325,0.019569506431740425,0.018124301877060597,0.0012215787119186276,0.036671404608621665,0.01805246684899995
7,resnet50,val,9,6.0572,0.024003904024980125,0.02095224491148343,0.0008026482063746202,0.045777787086567746,0.02185509229285976
7,resnet50,train,10,5.9138,0.018806682481569487,0.01827548244693545,0.0013327479440365198,0.03668521560247868,0.01802835983201906
7,resnet50,val,10,6.0737,0.022709299032366754,0.01755092801304435,0.0010159726666401697,0.037208057779043124,0.018048795229341587
7,resnet50,train,11,5.8959,0.01990227379280296,0.01857607294454874,0.0011695109074180432,0.03712147112278436,0.018196375884068885
7,resnet50,val,11,6.0107,0.025044391981380486,0.02081435944507615,0.0013657934969583234,0.0454401440801523,0.021996609846197668
7,resnet50,train,12,5.8774,0.01971048392881561,0.018511554585168583,0.0010685424708811288,0.037594778255400856,0.0183546998166122
7,resnet50,val,12,6.0304,0.023080801427405154,0.02474989722205595,0.0014535167913437258,0.05289991478650271,0.025673769053901875
7,resnet50,train,13,5.8560,0.019955573434294167,0.019134677351111552,0.0012532828872081957,0.038352308436617646,0.019035130959271986
7,resnet50,val,13,6.0739,0.024459440568242164,0.018800476833522282,0.0005351422953388169,0.03997211263284828,0.019455408305903494
7,resnet50,train,14,5.8375,0.01942451906399097,0.018884257055413092,0.0012598717762832398,0.0375879504218891,0.018510954753719465
7,resnet50,val,14,6.0197,0.025579640139183346,0.02257954715740673,0.0012796353110249815,0.05065888525059801,0.02473591538782632
