Config,Model,Type,Epoch,Loss,Accuracy,Bleu1,Bleu2,Rouge,Meteor
2,resnet50,train,1,6.3863,0.008709194084450521,0.007429718231522607,0.00031920143253916954,0.015450270674693097,0.007539005570989045
2,resnet50,val,1,6.1549,0.012597956161652962,0.009686443285812592,0.0011351695247961394,0.021824748861419014,0.010560761693420516
2,resnet50,train,2,6.1008,0.018874615050456393,0.018725898301280013,0.0011947795383151444,0.037723387806393914,0.018258665821982253
2,resnet50,val,2,6.0146,0.03017584047172078,0.02367061995939389,0.0014118579889153106,0.0509473897231822,0.025030960157428214
2,resnet50,train,3,6.0013,0.02215718871779547,0.020882992666201597,0.0013629479834407403,0.04187884364868896,0.02039746768339102
2,resnet50,val,3,6.0096,0.028858755979076157,0.02598478970597172,0.001172688054251047,0.054325926069627474,0.027192628762205837
2,resnet50,train,4,5.9179,0.02441896799660158,0.023201995717440197,0.0017647468185392648,0.046386894479478476,0.022798782239608777
2,resnet50,val,4,6.0193,0.030687849015310718,0.020909067377026944,0.0017069740575541526,0.04675375477418315,0.023091888667305483
2,resnet50,train,5,5.8524,0.026860485977854214,0.025392079648723427,0.0019812923146359206,0.05062404734043084,0.024810764080034478
2,resnet50,val,5,5.9272,0.027370309060284183,0.02413153099555668,0.001196123332387402,0.05080579993670604,0.024535297938796496
2,resnet50,train,6,5.7922,0.029388674806899717,0.027543560527100847,0.0024319388274121403,0.05395970219812208,0.02662958723629814
2,resnet50,val,6,5.9337,0.03712833879898673,0.02718187229030623,0.0017173159266222848,0.0576648316172464,0.028742991103107237
2,resnet50,train,7,5.7342,0.0312938502880913,0.029170492920494725,0.0029544633294862864,0.05671594521817633,0.028073288687741057
2,resnet50,val,7,5.9099,0.03568002768743166,0.028857712211918664,0.001670387638036813,0.06158640597673193,0.03059355497628182
2,resnet50,train,8,5.6707,0.03413954691660446,0.03193619382305563,0.003200481866189458,0.06169023695626157,0.030511417461601298
2,resnet50,val,8,5.9094,0.03577537567279837,0.02726948148325823,0.0013943345845472382,0.05773205645364737,0.028372189479178665
2,resnet50,train,9,5.6133,0.03679482447865939,0.03426949704299489,0.004280489549799022,0.06547328940924478,0.03274512803420882
2,resnet50,val,9,5.9482,0.032909142850774536,0.026423461359120163,0.0014400878825128317,0.0531593256806325,0.025876926911100454
2,resnet50,train,10,5.5609,0.038680977572147154,0.03590579404186963,0.004108071648803158,0.06779343903518602,0.034095421357303715
2,resnet50,val,10,5.9517,0.031571463446170865,0.025167801997281802,0.0018974375974639538,0.04916507031395639,0.024449963381681913
2,resnet50,train,11,5.4959,0.04197275503188636,0.03940858250305169,0.004850381941108917,0.07333736443972025,0.03695292020437088
2,resnet50,val,11,5.9068,0.04009981363345668,0.03125655806095614,0.0026190488951667447,0.06139312565383514,0.030614672770908558
2,resnet50,train,12,5.4428,0.04357199357706935,0.041698137055091185,0.005832600182960749,0.07728972214954023,0.03879791685172495
2,resnet50,val,12,5.9061,0.03755026682732085,0.028376488734737672,0.0016326083456269299,0.05797954560308778,0.0289711188425867
2,resnet50,train,13,5.3902,0.047246216210329435,0.04448032140999355,0.00668236514336045,0.08245169301062233,0.04198312961811046
2,resnet50,val,13,5.9539,0.034272124322056056,0.026112031087971565,0.001193595421113009,0.05408839838349781,0.026892412597751714
2,resnet50,train,14,5.3272,0.05049719155689675,0.048902703659239266,0.00856099209329115,0.08844960438273491,0.04538996804428238
2,resnet50,val,14,5.9765,0.038767401543459916,0.03143290317581483,0.002895023860452911,0.06226535124439954,0.030817890564223925
2,resnet50,train,15,5.2777,0.054382950035260294,0.05185914511584575,0.009092720155618576,0.09195637956197719,0.0474890493514036
2,resnet50,val,15,5.9500,0.03785434711309698,0.030468203923696955,0.004476393913482649,0.05949118891599829,0.03105282514872979
2,resnet50,train,16,5.2108,0.059305502859831626,0.057219696754648955,0.011105370810119433,0.10034369851865171,0.05195372697809957
2,resnet50,val,16,6.0032,0.04207380988835013,0.036604948349668855,0.0040740873440726,0.06798829080359434,0.0346539813307318
2,resnet50,train,17,5.1436,0.06361293283836846,0.06195363996406704,0.013959173216873006,0.10667594349999776,0.056086129422952546
2,resnet50,val,17,6.0337,0.04552934491821689,0.04002391221482996,0.00538683269752759,0.07075599536901497,0.037206621584132904
2,resnet50,train,18,5.0861,0.07047002087494575,0.06882742578149025,0.016348632975800394,0.11529066083901572,0.06077693110514017
2,resnet50,val,18,6.0090,0.04102514168262174,0.03473092020764072,0.0037280871970921353,0.05977268995043367,0.03184228627137919
2,resnet50,train,19,5.0236,0.07412897236857234,0.07356392607799767,0.01961554106027783,0.12118499290978116,0.06423584626658171
