Config,Model,Type,Epoch,Loss,Accuracy,Bleu1,Bleu2,Rouge,Meteor
3,resnet50,train,1,1.7234,0.20751459964954794,0.12034709470965221,0.07161409476216184,0.1965621269224169,0.13685632951602633
3,resnet50,val,1,0.9127,0.622339468448654,0.4350179456895305,0.34456113986162507,0.5921859157892692,0.5011541233390666
3,resnet50,train,2,0.7864,0.6602008426440759,0.5405050458391306,0.44723582861198796,0.6314009007306766,0.5494059957648034
3,resnet50,val,2,0.5078,0.8202436487519932,0.7219648636180871,0.6592979017027626,0.795764564368341,0.7368211215192363
3,resnet50,train,3,0.5011,0.7979831444700896,0.7376098547537396,0.6707517717107676,0.7707117155148292,0.7115351496373322
3,resnet50,val,3,0.3599,0.8788388552074081,0.8271127059625254,0.7835664090639841,0.8577990826366705,0.8137075032638991
3,resnet50,train,4,0.3617,0.8562150561320535,0.8198263140244454,0.7704811324056767,0.8331521515590561,0.784549146903593
3,resnet50,val,4,0.2885,0.8990494618174267,0.8456270774463669,0.808133442374417,0.8796650744673322,0.8399426381153994
3,resnet50,train,5,0.2783,0.8881655943875336,0.8641790727200592,0.8257217236021223,0.8687040612184329,0.8264134818998202
3,resnet50,val,5,0.2405,0.9181715627400441,0.8883663933954943,0.8600694552922857,0.8995283412780236,0.8648134210451425
3,resnet50,train,6,0.2220,0.9101733824300992,0.8928764562936605,0.8619291861554221,0.8938210296312962,0.8547622074570952
3,resnet50,val,6,0.2130,0.9281921658055236,0.9024504852157846,0.8786572120962166,0.9112429356719504,0.8799544361521032
