Config,Model,Type,Epoch,Loss,Accuracy,Bleu1,Bleu2,Rouge,Meteor
7,resnet50,train,1,6.3129,0.012046215353615532,0.009837416267664776,0.0005804534206686986,0.02043473033618351,0.010044019556724883
7,resnet50,val,1,6.1336,0.016585040501815643,0.01427470690151583,0.0015152700430952535,0.028433549230872802,0.014336551162102857
7,resnet50,train,2,6.1511,0.013893726142793864,0.014579435914658337,0.0008150473463394597,0.028849092125293564,0.01436714022314509
7,resnet50,val,2,6.0982,0.019558718104371202,0.014868784744924361,0.0002198792950257439,0.032635907794026815,0.01553172403151371
7,resnet50,train,3,6.0936,0.01542085778017214,0.015695891722292108,0.0008426387537773486,0.0319240609218935,0.015724690132710124
7,resnet50,val,3,6.1026,0.015190381468624448,0.013357586952366064,0.001580671684910058,0.028419107059208738,0.014011809006966063
7,resnet50,train,4,6.0555,0.015679509644964458,0.016293861687504914,0.000739767905813083,0.03271599429669774,0.016216360756266066
7,resnet50,val,4,6.0435,0.017243645068135346,0.017700912267035594,0.0018475150990184055,0.03675826632166345,0.01796720855673419
7,resnet50,train,5,6.0208,0.017206197263232772,0.016524439983278384,0.0009567744309626713,0.03368870789947538,0.0164721864093738
7,resnet50,val,5,6.0795,0.01986040552393457,0.014657575222118975,0.0010371732391285164,0.03033959766559199,0.014883706544720841
7,resnet50,train,6,5.9903,0.017393487629457315,0.016914764108588283,0.0010232335147508178,0.03401039715528586,0.016819190787879534
7,resnet50,val,6,6.0306,0.020579289759595946,0.0218702866457066,0.0013726453853763084,0.04737064436385982,0.02286257306951349
7,resnet50,train,7,5.9707,0.017534452263589503,0.01695499951911044,0.00101193877324972,0.034402322743625965,0.01709085528177489
7,resnet50,val,7,6.0525,0.026518344910658895,0.021400021919245574,0.001112047663242365,0.045685216377687965,0.022217191853720685
7,resnet50,train,8,5.9462,0.017969301686606376,0.017024243281296293,0.0009952844709453664,0.034522889843356615,0.016797627605272803
7,resnet50,val,8,6.1065,0.02150714461748548,0.0191221033848887,0.0007634078760141869,0.04145783774970378,0.019862826922617313
7,resnet50,train,9,5.9254,0.01915736380047609,0.018216596358741035,0.0013252376555562626,0.03641613533568193,0.01791142468720095
7,resnet50,val,9,6.0393,0.028485632647168482,0.0218655862987136,0.0011672817055209698,0.04685890760829083,0.02305144955692262
7,resnet50,train,10,5.9159,0.01887125170065342,0.01791056984201025,0.0011427440322182081,0.03653421205889771,0.018099038869447717
7,resnet50,val,10,6.0215,0.02524870113064557,0.021756938452038025,0.0014817390713810989,0.04731518628816027,0.022863140617830822
7,resnet50,train,11,5.8934,0.019389095011060873,0.018032407855920297,0.0011086626967586873,0.03656830660486737,0.017988373547233306
7,resnet50,val,11,6.0511,0.02586078308238232,0.02047336465132526,0.0010115286569180161,0.04486166236698907,0.022187988367990918
7,resnet50,train,12,5.8726,0.019031902104982165,0.017735484040977155,0.0009141288965954454,0.03618306269638305,0.017895981760460453
7,resnet50,val,12,6.0038,0.027928924401173474,0.02182485833155706,0.00148737685454736,0.047124173403517,0.02326331216104555
7,resnet50,train,13,5.8544,0.02015327775398311,0.01889454969117154,0.0013478967441906166,0.038202673397125755,0.018798343344226885
7,resnet50,val,13,6.0220,0.026592180144843915,0.019918882749745688,0.001103116314366418,0.04160034074984359,0.01993442463375123
7,resnet50,train,14,5.8342,0.02088565018891394,0.019611508691559643,0.0014255054573328381,0.03952760484279621,0.01963429947412731
7,resnet50,val,14,6.0202,0.022308206165344905,0.017792677582847333,0.0010444161680971261,0.03841717983679333,0.0185743526018122
7,resnet50,train,15,5.8119,0.020268243085488545,0.019149160077253632,0.0012319453401243097,0.038338942118867105,0.01890733670814596
7,resnet50,val,15,6.0649,0.025376293568082672,0.021441726843514,0.000556304142558168,0.04677874090871251,0.022374738572867228
7,resnet50,train,16,5.7912,0.021216570833412805,0.020079528709673028,0.001421435683985793,0.040316026936893505,0.020109104019327053
7,resnet50,val,16,6.0122,0.030870473781110783,0.023456373167372837,0.0026920273772086697,0.04941226002408345,0.02483529332765556
7,resnet50,train,17,5.7726,0.02189165722065417,0.020713550873373097,0.0016715678200603839,0.04114874722056624,0.020598281617734242
7,resnet50,val,17,6.0017,0.02368622813344766,0.022235009978986805,0.0015884658305826693,0.04836170638820907,0.024051779253470993
7,resnet50,train,18,5.7502,0.02178294386283699,0.021046058095697054,0.001855773123982514,0.041714134429432954,0.020901643959183706
7,resnet50,val,18,6.0379,0.028110066241440655,0.021975604459126778,0.0008296081573795004,0.04720414922829696,0.02317398736569245
7,resnet50,train,19,5.7283,0.02234270321468454,0.021384483467887797,0.0017340336594400538,0.04226817165423915,0.02104085047927582
7,resnet50,val,19,6.0584,0.030171326673024225,0.023518412745540597,0.0009682610170308522,0.04911131396057757,0.023967651521066998
7,resnet50,train,20,5.6986,0.02278995805501699,0.022253394957386805,0.001457733387737076,0.043872603825540916,0.021632495397608458
7,resnet50,val,20,6.0388,0.02845212092224597,0.02240194391833466,0.0014680354944696455,0.048243281101291724,0.023675845457239827
7,resnet50,train,21,5.6824,0.02345577679984701,0.021926561125953137,0.00190126155984243,0.043357256229118186,0.021508782985765695
7,resnet50,val,21,6.0212,0.027079195181487124,0.02066550570962215,0.0017035918695631868,0.046546140947867916,0.023094351062818298
7,resnet50,train,22,5.6573,0.025172884647409986,0.022812758828227715,0.0018629537980805965,0.04547429522518743,0.02270963367495474
7,resnet50,val,22,6.0673,0.030128535145666022,0.02336294081103705,0.0009716349188116368,0.048786772334357555,0.02385272245126748
7,resnet50,train,23,5.6353,0.0250303406080804,0.023666650206393056,0.0018765533948955687,0.04646411406052264,0.02317403348333896
7,resnet50,val,23,6.0315,0.02822967990823052,0.02144922135298286,0.0014093516498042192,0.04820442991103129,0.02370300258545799
7,resnet50,train,24,5.6064,0.02540083912139585,0.023466799408058407,0.0019453187736745178,0.0466786414857055,0.023265946813264538
7,resnet50,val,24,6.0120,0.03251196370794349,0.024980988091543043,0.0014574216773372518,0.052915647450635483,0.02618613501430047
7,resnet50,train,25,5.5873,0.024907159057015266,0.023974335627544363,0.0022083401978895112,0.04740897575874954,0.023876527345849136
7,resnet50,val,25,6.0640,0.03402695308620378,0.02539779867296664,0.0013906749420238757,0.05230006167244506,0.025912509236638147
