Config,Model,Type,Epoch,Loss,Accuracy,Bleu1,Bleu2,Rouge,Meteor
3,resnet50,train,1,6.3409,0.010391690586326885,0.009630413592709823,0.0006270534308961361,0.019754146405742287,0.009851372913704505
3,resnet50,val,1,6.0946,0.024829264859138597,0.0218478063075784,0.0017405428729281164,0.045260419488140774,0.022497994344564187
3,resnet50,train,2,5.9993,0.021020893254354796,0.0197160204513646,0.0015676074103707336,0.039914767341004624,0.019733496300485598
3,resnet50,val,2,6.0341,0.025353273166834157,0.021721219921607884,0.0018436277222919596,0.0465189123845486,0.022951710350753208
3,resnet50,train,3,5.8442,0.025852532413800824,0.023866758394411717,0.0021030094770638054,0.04786749019885099,0.023463224387179044
3,resnet50,val,3,6.0646,0.032070303425300595,0.024002171053056645,0.0020045533065746637,0.05112288692627931,0.025502730391912944
3,resnet50,train,4,5.7121,0.032211633061905054,0.02923467267380405,0.0030099836533857343,0.05744129177718776,0.02814359754593695
3,resnet50,val,4,5.9767,0.03672778032950374,0.03400656344773418,0.0013379285560740576,0.06877827920974229,0.033523781872203534
3,resnet50,train,5,5.5873,0.0360846213383716,0.033612830815097645,0.00428851191067801,0.06509836160928895,0.032256200761230744
3,resnet50,val,5,6.0288,0.0351327234390412,0.02954277226370806,0.001834343031804852,0.05821836057640857,0.028704990130159168
3,resnet50,train,6,5.4683,0.042089109933376896,0.038182663227362926,0.005711242543233058,0.07336165201413208,0.03691145428008283
3,resnet50,val,6,5.9709,0.03978383502715816,0.03368785715825759,0.003164251309603085,0.06896736197788457,0.034283427122293195
3,resnet50,train,7,5.3443,0.04892248039164574,0.044647870106755735,0.007269697845972057,0.08422073403689259,0.0425575896393299
3,resnet50,val,7,5.9971,0.0394099987199676,0.03148754916210432,0.002835953211873644,0.06557169396218815,0.03302751729806048
3,resnet50,train,8,5.2186,0.0571226275803021,0.05244683495629697,0.010097317445350936,0.09595189718377171,0.04898558991589521
3,resnet50,val,8,6.0052,0.04417279647289788,0.039705676243465014,0.003248171064344352,0.07061272796722484,0.0365192585740786
3,resnet50,train,9,5.0879,0.06601026479066197,0.0604384134083997,0.013155762119749413,0.10754125801872837,0.055684705602401824
3,resnet50,val,9,6.0887,0.04624316381757179,0.03965052937055974,0.006199778933610362,0.07396501694909291,0.03861409934802797
3,resnet50,train,10,4.9500,0.0775754717275282,0.07113093897452948,0.019013837868369344,0.12223758958913747,0.06388947021765276
3,resnet50,val,10,6.0852,0.04375538722488312,0.03870350468538363,0.005083142689210809,0.07025089207542856,0.0369608279411852
3,resnet50,train,11,4.8095,0.08936409900712194,0.08435734390490524,0.026212443690147236,0.13743976545600808,0.07360691818693223
3,resnet50,val,11,6.0963,0.05023427897878643,0.04803109875193065,0.008000026480535848,0.07968024662281169,0.04156080814265999
3,resnet50,train,12,4.6751,0.1019302058973587,0.09640693893615745,0.031672472540850975,0.15296120190917573,0.08339835703999654
3,resnet50,val,12,6.2093,0.04916529214091277,0.04576566900908551,0.006076165036745205,0.07806379128289641,0.040423575134310635
3,resnet50,train,13,4.5385,0.11449772320554823,0.11028032391390816,0.03845472019901344,0.17047186980082232,0.09413544617912098
3,resnet50,val,13,6.2415,0.0427682409550998,0.04160840577476991,0.006795073493056192,0.0674649883173545,0.03604173676610435
3,resnet50,train,14,4.4076,0.13012053632929083,0.12629939082655467,0.04663439264205354,0.19027576502685759,0.10607722273437048
3,resnet50,val,14,6.3309,0.04946091879986787,0.04836368689516253,0.008912055705546014,0.07683038165197278,0.04113133442470637
3,resnet50,train,15,4.2688,0.14885897036585394,0.14641285884047292,0.059361894861725384,0.21484978760036103,0.12339836078095023
3,resnet50,val,15,6.3879,0.04830063459205269,0.04805745125573621,0.00732237555663039,0.08459955500457148,0.044503441414623986
3,resnet50,train,16,4.1344,0.16857619321127357,0.16551090299261312,0.06958477695581793,0.2384464525508939,0.13820590425904342
3,resnet50,val,16,6.4308,0.051917991391393754,0.04821613238630195,0.00783087927744658,0.07753898290746003,0.0419661225751154
3,resnet50,train,17,4.0043,0.18967553133087464,0.18651576585351873,0.0829154078745604,0.2644295070090346,0.1569311977045859
3,resnet50,val,17,6.5243,0.04945142883505407,0.05010748857675045,0.009498261692226485,0.07738506385877995,0.04165520870912251
3,resnet50,train,18,3.8778,0.21432423070795004,0.21157369503377677,0.10091861060987274,0.2938446153292195,0.17981443656389876
3,resnet50,val,18,6.6384,0.04328421002706372,0.043229915132661154,0.0053196736118799205,0.07455907665359297,0.039345874761541076
3,resnet50,train,19,3.7504,0.23816910339017103,0.23654766741747038,0.11652372159949016,0.3235913161950275,0.20256045583197235
3,resnet50,val,19,6.6345,0.047792179832024904,0.05562721918579138,0.011111357968108441,0.07937974508548122,0.043448773142670885
3,resnet50,train,20,3.6325,0.2633004249678976,0.2633139242322061,0.13725945978168796,0.354999857968535,0.22908618414338222
3,resnet50,val,20,6.8005,0.040245171593529395,0.04707988166647506,0.007403868577955741,0.06945749802554903,0.037536857890775994
3,resnet50,train,21,3.5093,0.29567914628498093,0.2936561501157997,0.16054811728899787,0.3895706667476071,0.25664022228050976
3,resnet50,val,21,6.7902,0.049248619673669204,0.05633796617453445,0.011978544911488647,0.0779155621840281,0.04234201252362548
3,resnet50,train,22,3.4009,0.31938452348140295,0.3173908680518659,0.1800410959155233,0.41678128558876026,0.28126333024309974
3,resnet50,val,22,6.8640,0.05050127380293091,0.057074849908131046,0.012402942304359349,0.07942987590808315,0.04447348090434225
3,resnet50,train,23,3.2914,0.34549429451559394,0.3461774763220435,0.20604295193931707,0.44724828981755527,0.3109769233472269
3,resnet50,val,23,7.0113,0.04666280463143222,0.04881049773787609,0.00913122923804383,0.07802662417037043,0.04269552960073364
3,resnet50,train,24,3.1768,0.3771179979956638,0.3746011246396499,0.22953176132878017,0.47647793619953,0.3398688223939822
3,resnet50,val,24,7.1066,0.04514901130508263,0.052260075234994034,0.009762439002985695,0.07721895233081315,0.04304102509650784
3,resnet50,train,25,3.0784,0.40387843106973875,0.40135898641928075,0.25596875680013637,0.5039368676911773,0.3684614957111578
3,resnet50,val,25,7.2008,0.03736194916355837,0.04478669560343562,0.010234303369794416,0.06588725627816162,0.03678149933667201
3,resnet50,train,26,2.9677,0.43567847351451566,0.4310865296259221,0.28594962025209464,0.5367006839332588,0.4017803973625669
3,resnet50,val,26,7.2513,0.03793413850732124,0.046280607522491815,0.010762801759388532,0.06425344981639838,0.035194979293465295
3,resnet50,train,27,2.8627,0.46789856539867253,0.4642282065790927,0.32008399481114114,0.5671967604740974,0.4372171023609791
